finite_fraction,half_life_ci_high,half_life_ci_low,half_life_mean,half_life_std,mark,pct_r2_ge_floor,r2_mean,tissue
0.9998888888888889,340.324233713945,111.41000949178647,184.2415203024017,100.32434272400214,off,5.011111111111111,0.6967377930753043,blood_cd34
1.0,141.33607368834618,70.42244022844066,97.47361733575495,18.219940279332373,on,45.96666666666667,0.8810119155158094,blood_cd34
1.0,223.75974477298638,80.42833420437157,127.15486624129267,42.984609698085976,off,8.488888888888889,0.7453198132011181,gut_lgr5
1.0,91.51401260801453,49.37701708105757,66.25616586559292,10.849959523299646,on,66.17777777777778,0.9097911356748917,gut_lgr5
1.0,349.5943833432701,119.86971754398064,192.78183428076375,67.56797313775174,off,6.755555555555555,0.7262986774906596,skin_stem
1.0,163.5192132779128,81.90979178346349,112.75905059934901,21.080219992873293,on,44.53333333333334,0.878545623522063,skin_stem
