amplification,cyclin_throttle,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
1.3571428571428572,0.15500000000000003,0.3445046851823821,0.3353363743703649,0.3399715612939453,0.33997063109420783,8100,0.0023571308485074217,2.091610907644611,1.7482996152503336,1.903954354844352,1.8775485486406531,8100,0.1019897419968494,6.396074621858224,5.307556106142446,5.8775410351036985,5.896874903514574,8100,0.2858099312929653,0.938688365981485,0.8715141537261775,0.9048379635924901,0.9049998716449463,8100,0.017056672375472596
1.3571428571428572,0.17000000000000004,0.3446415838348605,0.3354104706237849,0.34001930461123403,0.3400153690287103,8100,0.0023712299693955372,2.096609271801017,1.7517466832108697,1.9081385228330356,1.8808907757704627,8100,0.10239153699488279,6.411434236405212,5.309244638300005,5.878502613539048,5.892696539305149,8100,0.2853431221805571,0.9378375597023663,0.8699362769513118,0.903742550497083,0.9038374028686431,8100,0.01737606269702357
1.3571428571428572,0.18500000000000005,0.3447762757154593,0.335464671541519,0.3399646310546372,0.3399356497766869,8100,0.0023586872237361754,2.102291306692839,1.7538919936880923,1.9123940015424945,1.8862293770500407,8100,0.10339560173389832,6.414820927237929,5.304559045759644,5.878132830924982,5.893711352117155,8100,0.28730674041318194,0.9349871057973558,0.8683560071743026,0.902441702166405,0.9024743155916354,8100,0.01711262303612045
1.3571428571428572,0.2,0.3444337706407399,0.3353695116276609,0.33997491307225064,0.33999336013044834,8100,0.0023617385714377183,2.1042564530509296,1.75777534761931,1.9154264816302768,1.8879339472864354,8100,0.10310886680839874,6.410382816567941,5.315177083241764,5.881494095235261,5.893986245062605,8100,0.28208269484753623,0.9350557779360282,0.8673383457543375,0.9008627031329431,0.9006745585685176,8100,0.017309087023338634
1.5714285714285714,0.06500000000000002,0.34454539331470224,0.3353402950150429,0.3399848489357316,0.33996150916788137,8100,0.002355771410626407,2.1940034881204924,1.8170177974159212,1.9917614750676453,1.9674425191978437,8100,0.11107807423597404,6.9325292790143385,5.70401402021216,6.342729325265874,6.364581842581821,8100,0.32251908244737193,0.9280947777267449,0.8600463429390938,0.8939901777067235,0.8938674845012777,8100,0.017616023735780747
1.5714285714285714,0.08000000000000002,0.3446999916561928,0.3352719678469665,0.3399846022694081,0.3399840490328142,8100,0.002391855993847943,2.200576092132672,1.8213550215572942,1.9964105335147373,1.9713577344401565,8100,0.11090621096604657,6.936184227672565,5.712262576076537,6.348637581625772,6.371875733436278,8100,0.31900058915033197,0.9263622592034214,0.858823458471097,0.8928198927882086,0.8928854449497148,8100,0.01733767916025906
1.5714285714285714,0.09500000000000001,0.3444948543807694,0.33516785689739453,0.33991624544253873,0.3399284520724987,8100,0.00237305700361664,2.204853560321906,1.8244308806862566,1.9993493128347226,1.974121190577939,8100,0.11129287199920176,6.934225217865069,5.693139924486503,6.343097381238903,6.362772774271331,8100,0.3236473059218321,0.9256932404910426,0.8568216117669748,0.8913091506212885,0.8911186065866368,8100,0.017921674788338202
1.5714285714285714,0.11000000000000001,0.3445836390336377,0.3353849630232864,0.3400166554639357,0.3400137481900155,8100,0.002365168478049194,2.206845756321991,1.8297918078168864,2.0030490908932,1.976937046498818,8100,0.1109086013720036,6.935854622500681,5.691496284155288,6.338467771941681,6.356506106214795,8100,0.3237840408629497,0.9238199206726871,0.855458294238152,0.8899306687205338,0.8899350274969577,8100,0.017642541613329607
1.5714285714285714,0.12500000000000003,0.34462373236754384,0.33536449604629004,0.3399678105843299,0.33998553653131514,8100,0.002374553484205446,2.2119810286308184,1.8305539257731251,2.0074207141277967,1.9812785972250802,8100,0.11141173028329263,6.936337482250242,5.691670966956513,6.341203785199848,6.36339667037373,8100,0.326588770442161,0.9227263782326267,0.8532993831992539,0.8885034180924675,0.8885073559909226,8100,0.017783614504358496
1.5714285714285714,0.14,0.34465761370910747,0.3354379052207274,0.33995259682307777,0.3399391591237757,8100,0.002360048435865751,2.218723435157974,1.8383417691392123,2.0129879321707427,1.9854476837979718,8100,0.11197841636801736,6.927180126907825,5.698869697123447,6.345917416491226,6.372198251259128,8100,0.3200432769410547,0.9222943812368158,0.852679968392147,0.886738742694006,0.8864762895211513,8100,0.017784387874832382
1.5714285714285714,0.15500000000000003,0.344622820743001,0.33527751688712637,0.33998411444373483,0.33995731256202105,8100,0.0023774833748012834,2.2235136094409413,1.8394122842975038,2.0157457946981894,1.9890226468692094,8100,0.11209089209117655,6.914949405028661,5.6932330490376435,6.338149183094659,6.360081398640482,8100,0.3210987342844215,0.9204316663015361,0.8508376089561952,0.8854358589820825,0.8854716147273853,8100,0.01782439023322373
1.5714285714285714,0.17000000000000004,0.34460496989149425,0.3352973065840591,0.34003481200592134,0.3400299258554005,8100,0.002389135978561979,2.2290573098709388,1.844204827593535,2.020078198718208,1.992314089904225,8100,0.11268201575448887,6.92244566990118,5.688884595385912,6.3372536734651765,6.354953108001906,8100,0.3230609731440531,0.9186623375519508,0.8493048101776419,0.884122183353838,0.8839942198121363,8100,0.01795238347379964
1.5714285714285714,0.18500000000000005,0.3445814567913353,0.3354085616940651,0.34001464251489794,0.34000523513905484,8100,0.00234883707555551,2.2333304498753273,1.8475154319529226,2.023885274377639,1.9964053029438742,8100,0.11364455378010335,6.922958319764005,5.698448332404785,6.340755266184878,6.367251564501493,8100,0.32322927043373695,0.9171852453909555,0.8469753773472717,0.8825607025555758,0.882739098383682,8100,0.018067297146325535
1.5714285714285714,0.2,0.34463981425390716,0.3353435569447716,0.3399995170835659,0.3399974544072468,8100,0.002350380211036719,2.2373260047990815,1.849168075854543,2.0277793279924445,1.9995339495464832,8100,0.11405429389779809,6.921160361537113,5.700859339842594,6.342491232767099,6.365896611343734,8100,0.3207323234777291,0.916040661728037,0.8456328087640982,0.8809191821318466,0.881047618940317,8100,0.018317841985858823
1.7857142857142856,0.05,0.3445433053042144,0.3352861184247514,0.34001433218649113,0.3400141368009564,8100,0.0023628946536081875,2.307846431455591,1.8978393320346636,2.088427182130297,2.064256521014988,8100,0.11869754893197365,7.450623087708407,6.078686050256425,6.802329739108022,6.830117330818526,8100,0.36094529870044606,0.9090395195224651,0.8382803364938055,0.873778277054232,0.8738851683553637,8100,0.018352409942716995
1.7857142857142856,0.08000000000000002,0.34462772507855227,0.33547674640217046,0.3400531374551403,0.34006166485943046,8100,0.0023163030445942567,2.3178725002340013,1.9047577471709334,2.0970475169854734,2.0720576613013,8100,0.12002580405054754,7.4471337486570786,6.068558071792707,6.7995766928266175,6.828406323944869,8100,0.3621781384301191,0.9057740816997806,0.8357362704283163,0.871212636501843,0.8711871147465036,8100,0.01822595336976134
1.7857142857142856,0.11000000000000001,0.3448543770192879,0.33524063993389036,0.3399973380989601,0.3399780913842661,8100,0.0024187337692043362,2.3270378197152373,1.9162767314603768,2.105159321082951,2.079507408130832,8100,0.11919739434693488,7.442864884902891,6.091064204663376,6.804084566424401,6.834807779152744,8100,0.35811794627506655,0.9039295973858399,0.8322303455762187,0.8680317707280822,0.8678608501801112,8100,0.018626282432092783
