finite_fraction,half_life_ci_high,half_life_ci_low,half_life_mean,half_life_std,mark,r2_mean,tissue
0.9998927875243665,353.6339727129173,110.85613593414844,186.77666215805777,359.5556810510766,off,0.6651475571697885,blood_cd34
1.0,141.01139200486412,70.58105118844855,97.47560134967158,18.25482241193788,on,0.8634929868010898,blood_cd34
0.9999902534113061,225.4828903015729,80.95515773625458,128.21173023239194,47.24476622630834,off,0.7158531296694173,gut_lgr5
1.0,92.19502585532662,49.39342864417316,66.31736723470716,11.037471354871085,on,0.8957264771037149,gut_lgr5
0.9999707602339182,349.82290404909986,120.15003334871261,195.0393744480522,345.7485412187035,off,0.6981324349292087,skin_stem
1.0,164.01335047029104,81.52908374220989,112.9846685433903,21.34782813455736,on,0.8605911620816559,skin_stem
