amplification,cyclin_throttle,donor_age,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,pct_fucci_pass,pct_fucci_pass_ci_high,pct_fucci_pass_ci_low,pct_joint_mutation_viability,pct_joint_mutation_viability_ci_high,pct_joint_mutation_viability_ci_low,pct_mut_ge_2,pct_mut_ge_2_ci_high,pct_mut_ge_2_ci_low,pct_viability_ge_threshold,pct_viability_ge_threshold_ci_high,pct_viability_ge_threshold_ci_low,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,tissue,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
1.528,0.16475,25,0.34431017801714014,0.33559555174455924,0.3399264505575078,0.34015969034810534,120,0.002358538282175665,2.1921415320640127,2.0311620260546053,2.1135142092444155,2.1109769395006266,120,0.04085541865954761,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.89307145475724,5.894219983604533,6.3491245612655804,6.317019316561767,120,0.258149711630086,blood_cd34,0.9312565465494939,0.8752744584667524,0.900237679161844,0.8994232823858381,120,0.013904894309139266
1.528,0.16775,25,0.3444875486107434,0.33436205202167085,0.33998986224866884,0.3397864106457491,120,0.002671908763288725,2.201744303147397,2.0197797403679902,2.112217762278793,2.113186835423467,120,0.046988059271173964,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.944541071393553,5.8447394828372,6.359694455864753,6.327074589096341,120,0.25711538266922174,blood_cd34,0.9285040885276121,0.8698495230440816,0.8983086792536858,0.8978816269041383,120,0.01535822354295222
1.528,0.17,25,0.3442718431292876,0.33505995901689367,0.3395774373349388,0.33918799800405297,120,0.002765001306249229,2.1868998903010053,2.025618498768376,2.1093670372551636,2.109365976533448,120,0.04432825491552231,100.0,100.0,96.89808335812967,98.33333333333333,99.54174354340789,94.1264037027841,99.16666666666667,99.8527444266658,95.43037087549506,99.16666666666667,99.8527444266658,95.43037087549506,6.788580893154451,5.802545790565443,6.351020012746915,6.378145164837735,120,0.26170736979875897,blood_cd34,0.9318974462883106,0.8674051319118934,0.8993992475735538,0.8990923414733372,120,0.018063608116657193
1.5519999999999998,0.14525000000000002,25,0.34606163673827506,0.33490038894933694,0.34019433188326986,0.3399947693330436,120,0.002856387008910442,2.190373366005937,2.046689225689624,2.120843275904022,2.1220022966606544,120,0.039305043557794586,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.7737823726953135,5.904154889834732,6.363878066956314,6.367108020953265,120,0.2365428057297136,blood_cd34,0.9335099296264634,0.8717363213724384,0.9021848231361259,0.9012483018674076,120,0.016062750768644548
1.5519999999999998,0.14750000000000002,25,0.3456718164713864,0.33596867333123187,0.34018909545198733,0.3399485095326578,120,0.0026485116908855095,2.207180470242502,2.060554522243259,2.125970290617469,2.1216881824974227,120,0.04387968217787696,100.0,100.0,96.89808335812967,98.33333333333333,99.54174354340789,94.1264037027841,99.16666666666667,99.8527444266658,95.43037087549506,99.16666666666667,99.8527444266658,95.43037087549506,6.903070594389266,5.988490431558701,6.405799785755485,6.400139269840257,120,0.24386399367811085,blood_cd34,0.930251208176473,0.8745454147836484,0.8992979816010042,0.8989650321485796,120,0.014486679414280296
1.5519999999999998,0.14975000000000002,25,0.344394608622406,0.3348809231251513,0.33926818060739505,0.33912650488198703,120,0.0026585090449648525,2.2042803522531385,2.062669104151815,2.1241685842314495,2.120157616412836,120,0.03755210109492868,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.945708631364679,5.95860164543611,6.388859733681304,6.371132045308895,120,0.2619822332613789,blood_cd34,0.9275771890260858,0.8681882452262281,0.8985723194500317,0.8977506669093798,120,0.014584903284923761
1.5519999999999998,0.15275000000000002,25,0.34481812424387565,0.3349245218641358,0.3401570997765899,0.34029004344260494,120,0.0027044317156987904,2.212205762657708,2.044341588568131,2.124992935160649,2.1209064754687112,120,0.041039780624681395,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.702995094272263,5.9330575552578315,6.37361702602498,6.402868852535761,120,0.2215665044612135,blood_cd34,0.9280496645964671,0.8611168479648448,0.9000347470257654,0.902138292122878,120,0.017132932876958575
1.5519999999999998,0.15500000000000003,25,0.3449603352715629,0.3346893538464896,0.3399099344568301,0.34002390413979944,120,0.0027433988086896194,2.2156316330730905,2.0336523468416114,2.122841102211394,2.121996526535445,120,0.044219254911510575,100.0,100.0,96.89808335812967,99.16666666666667,99.8527444266658,95.43037087549506,99.16666666666667,99.8527444266658,95.43037087549506,100.0,100.0,96.89808335812967,6.899774263884365,5.850541799766929,6.415283402894091,6.444635323839901,120,0.25022636783825736,blood_cd34,0.9249844741738975,0.870833939788366,0.8985847179416964,0.8980453924138454,120,0.015409935286520687
1.5519999999999998,0.15725000000000003,25,0.3439698618397687,0.334939910871791,0.339589199989817,0.3396205302638684,120,0.002670634039513839,2.198631530056118,2.043444325311641,2.114769075310299,2.111570741261353,120,0.041013227420598056,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.850522014593193,5.906779810417483,6.359129646507489,6.354042313027768,120,0.2416602463269016,blood_cd34,0.9306220336576867,0.8747039564939423,0.900398959999603,0.9003619220512213,120,0.015076665615587093
1.5699999999999998,0.14,25,0.3449963302330111,0.33480661354132674,0.3398985218345666,0.33995375471281475,120,0.002805114914177357,2.210928520761915,2.035738805425454,2.1351880747659195,2.1407757531638802,120,0.04378982612213324,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,7.047809545265341,5.977534008366669,6.438408533658225,6.434416118978742,120,0.28352577038542803,blood_cd34,0.9259805253996566,0.8726781713967082,0.8986701290969596,0.8979763591750767,120,0.013772438101097696
1.5699999999999998,0.14525000000000002,25,0.3447180612055937,0.33512503031845936,0.3401723812644389,0.3406694013849744,120,0.0024533371690955226,2.190090768322703,2.0607498398428072,2.1300860055013198,2.1308794245822185,120,0.037350227621506034,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,100.0,100.0,96.89808335812967,6.950087523529631,5.98760547492898,6.431402962134194,6.404897355622596,120,0.2775955261045036,blood_cd34,0.9266609147076094,0.8662161834039774,0.8973349760046829,0.897819994116229,120,0.01474787901807428
