amplification,cyclin_throttle,donor_age,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,pct_fucci_pass,pct_fucci_pass_ci_high,pct_fucci_pass_ci_low,pct_joint_mutation_viability,pct_joint_mutation_viability_ci_high,pct_joint_mutation_viability_ci_low,pct_mut_ge_2,pct_mut_ge_2_ci_high,pct_mut_ge_2_ci_low,pct_viability_ge_threshold,pct_viability_ge_threshold_ci_high,pct_viability_ge_threshold_ci_low,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,tissue,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
0.9285714285714286,0.11000000000000001,25,0.34707881116070544,0.3326672493100164,0.33993054959004526,0.34011845804391405,120,0.0035344844428692353,1.8343295605030774,1.721251509895248,1.7792169628830592,1.780657217420997,120,0.03216261123456585,100.0,100.0,96.89808335812967,0.0,3.1019166418703485,0.0,0.0,3.1019166418703485,0.0,100.0,100.0,96.89808335812967,5.6727082748846795,4.730066729918342,5.159776202455079,5.15453423882021,120,0.2317073560876487,blood_cd34,0.9728983408261074,0.9146891457272801,0.9492297854682422,0.9503538122235506,120,0.01652115218254725
0.9285714285714286,0.14,25,0.34566626815097645,0.33440699832218085,0.33999871298070156,0.3396960892823326,120,0.0030031473328325977,1.8510164135957592,1.7256545429108967,1.7884121221208866,1.7908628734829057,120,0.031975864540260523,100.0,100.0,96.89808335812967,0.0,3.1019166418703485,0.0,0.0,3.1019166418703485,0.0,100.0,100.0,96.89808335812967,5.680365519685709,4.7358661175725185,5.131519219152142,5.094732334948421,120,0.2540426943838793,blood_cd34,0.9729073850190504,0.9181871827990709,0.9450441263829337,0.9452886927047661,120,0.01451553725571537
0.9285714285714286,0.17000000000000004,25,0.34694538859097585,0.3321766938981283,0.3395924142977879,0.33968853746337224,120,0.0038504516766582446,1.8500067826201891,1.7436168926275384,1.801468576640583,1.8032912646837307,120,0.02977515013341558,100.0,100.0,96.89808335812967,0.0,3.1019166418703485,0.0,0.0,3.1019166418703485,0.0,100.0,100.0,96.89808335812967,5.703441021098298,4.719554763695143,5.167418457519829,5.167660314023037,120,0.2589711575354984,blood_cd34,0.9733443686291956,0.9154578378437493,0.9435286211513353,0.9442676918121173,120,0.016009450355431373
0.9285714285714286,0.185,25,0.3455282147537175,0.33506968454991365,0.34032893945126425,0.3399623064007665,120,0.00303660957381243,1.860873051085562,1.744094581699578,1.8045071195219105,1.8059427266378227,120,0.031200344385782116,100.0,100.0,96.89808335812967,0.0,3.1019166418703485,0.0,0.0,3.1019166418703485,0.0,100.0,100.0,96.89808335812967,5.653038534858671,4.773208173698048,5.156200034945319,5.146520574621933,120,0.21889103072044785,blood_cd34,0.9625904892184638,0.9196910412852387,0.940934488628005,0.9421385476463113,120,0.012481483090906314
0.9285714285714286,0.2,25,0.34617957917041303,0.3337562748344345,0.3398289307559504,0.3398516071950838,120,0.0033234615355176218,1.869285742927112,1.7466487885024422,1.8088197253024643,1.8094201517687627,120,0.033726714602091874,100.0,100.0,96.89808335812967,0.0,3.1019166418703485,0.0,0.0,3.1019166418703485,0.0,100.0,100.0,96.89808335812967,5.5353964991635545,4.702661820395116,5.121117641476823,5.1522477450569815,120,0.23314605423714266,blood_cd34,0.9688325295050902,0.9135317826812231,0.9410555530242642,0.9414400017650381,120,0.015291611551379949
1.1428571428571428,0.185,25,0.3468803015411601,0.3345849340472784,0.3406298613902462,0.3409678805877304,120,0.003145724474948891,2.0168127547006782,1.9084678453487056,1.9583056472176745,1.9597920675960567,120,0.03191546465374945,100.0,100.0,96.89808335812967,7.5,13.640917605993769,3.9957115395960288,7.5,13.640917605993769,3.9957115395960288,100.0,100.0,96.89808335812967,6.247596100959572,5.2703855267804185,5.66272958469624,5.640570647477657,120,0.25823167552319015,blood_cd34,0.9535502810513281,0.8948408653048001,0.9258956524638895,0.9263790205850525,120,0.016081542729085633
1.1428571428571428,0.2,25,0.345933373836075,0.333813847012512,0.3400669084897653,0.3402308562645817,120,0.0031638343074851206,2.025710411347787,1.9094950817938765,1.9695214509659076,1.9738448322660984,120,0.031159606376161074,100.0,100.0,96.89808335812967,16.666666666666668,24.345281393262287,11.055996367984617,16.666666666666668,24.345281393262287,11.055996367984617,100.0,100.0,96.89808335812967,6.161517163762092,5.249001955410288,5.663138045393595,5.653537724744655,120,0.2624506218765181,blood_cd34,0.9624736418311248,0.9033046060016147,0.9305588159588523,0.9289594175187198,120,0.015299828591135697
1.142857142857143,0.06500000000000002,25,0.3453248820672049,0.3342044236815811,0.3399438830711465,0.3397620774578183,120,0.0030694651044345152,1.98410995574406,1.858123619547719,1.9188076746476797,1.9218148057939544,120,0.03404700821934089,100.0,100.0,96.89808335812967,0.0,3.1019166418703485,0.0,0.0,3.1019166418703485,0.0,100.0,100.0,96.89808335812967,6.3204558201866305,5.320900618701523,5.700444117701588,5.669316518848815,120,0.24196306540242019,blood_cd34,0.9636596681703011,0.9112572462369056,0.937198226073154,0.9359632986119915,120,0.013564173130894332
1.142857142857143,0.08000000000000002,25,0.3456257650581902,0.33285607609452805,0.3397818138186237,0.33974986469615404,120,0.0036266039687086354,1.9855851125655661,1.8660075094381006,1.9223158119298376,1.9245305803693644,120,0.0318922140303749,100.0,100.0,96.89808335812967,0.8333333333333334,4.569629124504967,0.14725557333420924,0.8333333333333334,4.569629124504967,0.14725557333420924,100.0,100.0,96.89808335812967,6.141498669554044,5.1323329918002285,5.690861642712582,5.69733771440995,120,0.26409779096746044,blood_cd34,0.9652750990024745,0.91028479537367,0.9362899352211457,0.9363131104906004,120,0.014837106518478171
1.142857142857143,0.09500000000000001,25,0.3460194216339263,0.3336191813876769,0.3398586587426118,0.3398686217201571,120,0.0031445478040108502,1.9938093494737008,1.8702340582598207,1.934619629314961,1.9357198426287539,120,0.03194941283621077,100.0,100.0,96.89808335812967,0.8333333333333334,4.569629124504967,0.14725557333420924,0.8333333333333334,4.569629124504967,0.14725557333420924,100.0,100.0,96.89808335812967,6.107904587094867,5.248405083595816,5.650793003435516,5.6219179638169265,120,0.23100032391777506,blood_cd34,0.9624804346789877,0.9095123275240697,0.9346728953390858,0.9333485496914973,120,0.014724605826461793
1.142857142857143,0.11000000000000001,25,0.3468625473670891,0.3334091657272246,0.33963197138827395,0.33927228468613446,120,0.0034930517578357426,1.990025560322242,1.86550782643755,1.936288191063295,1.9383790723623011,120,0.034267182072485664,100.0,100.0,96.89808335812967,2.5,7.093003332786608,0.8538174769902231,2.5,7.093003332786608,0.8538174769902231,100.0,100.0,96.89808335812967,6.1686790102623155,5.201477818846697,5.649128931303441,5.646475072271185,120,0.2455088268443618,blood_cd34,0.9593791440293643,0.9001254711260412,0.9334464697864092,0.9340958280777367,120,0.014207912379623034
1.142857142857143,0.12500000000000003,25,0.34773192704110273,0.3332520960076701,0.34034534360336466,0.3403396233179124,120,0.0037174751164465833,1.9976800966890111,1.8709820170088585,1.9381300526028142,1.939573260498522,120,0.03360874245173715,100.0,100.0,96.89808335812967,2.5,7.093003332786608,0.8538174769902231,2.5,7.093003332786608,0.8538174769902231,100.0,100.0,96.89808335812967,6.124493031599406,5.152288605726726,5.614526746425224,5.629833685998064,120,0.2596444840935716,blood_cd34,0.9613569202878915,0.9034417019093187,0.9342252015790997,0.9342859570721086,120,0.015057468344507675
1.142857142857143,0.14,25,0.3470537983916482,0.334467517626784,0.3402024889860272,0.3402854632842566,120,0.0034156859195871546,1.9943759078818089,1.884373853543687,1.9423328782760796,1.9428573753599547,120,0.030118021944464408,100.0,100.0,96.89808335812967,1.6666666666666667,5.87359629721589,0.45825645659211406,1.6666666666666667,5.87359629721589,0.45825645659211406,100.0,100.0,96.89808335812967,6.127593920263736,5.214517739132034,5.637456013962681,5.605679942355762,120,0.24556343089549842,blood_cd34,0.9605909403999043,0.9042101918314214,0.9323853856730475,0.9312812800539512,120,0.015448962175448226
