finite_fraction,half_life_ci_high,half_life_ci_low,half_life_mean,half_life_std,mark,pct_r2_ge_floor,r2_mean,tissue
1.0,324.909196009116,113.89077665934575,182.99547263098415,90.99109792662163,off,0.23391812865497078,0.6165385266530483,blood_cd34
1.0,136.38956536609214,71.816974245642,97.16268297927641,16.763137716174256,on,17.496345029239766,0.8378106074396543,blood_cd34
1.0,206.10859625176906,83.05836099075348,126.39205112662447,46.178004544085226,off,0.8589181286549707,0.6726190703035543,gut_lgr5
1.0,89.88295809967082,50.093208985057146,66.1935567710305,10.238268689980965,on,37.01754385964912,0.8758234611026217,gut_lgr5
0.9999634502923976,320.504802333952,123.47305340571339,191.21547163040188,162.9404829073125,off,0.5190058479532164,0.653075542746626,skin_stem
1.0,158.1182080115782,82.63584385396399,112.31537380091811,19.40929561953678,on,16.26827485380117,0.8346175479635558,skin_stem
