amplification,cyclin_throttle,donor_age,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,tissue,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
0.5,0.05,25,0.34655696250184176,0.33305342732816,0.3396963172510194,0.3400460119955777,120,0.0032947714538244157,1.4741552560456357,1.3839899254873471,1.4315578949983017,1.4335287083043584,120,0.02358047289937856,4.425677022808956,3.749568681051488,4.1258978102660295,4.129173234810329,120,0.18202171989802748,blood_cd34,0.9927899183509475,0.9356866140563646,0.9660830049286233,0.9675346499972567,120,0.01527068734622949
0.5,0.08000000000000002,25,0.3464277629096102,0.3345983811595793,0.34029342820180647,0.3400429821935515,120,0.0031176357530715427,1.4792081568617264,1.3904582280969482,1.4339537419518966,1.4310435621801263,120,0.022534300543801383,4.556512016652178,3.802841541026376,4.129867082739122,4.122422008924614,120,0.18680104099592607,blood_cd34,0.9893522813689948,0.9381919806057758,0.9640238664917627,0.9647539694679999,120,0.013588292887826186
0.5,0.11000000000000001,25,0.34615949509183047,0.3333738774563091,0.33996215424070575,0.34013847330544844,120,0.0033480975860409466,1.4914063511186304,1.4085977676705506,1.4460899517611712,1.445114451844387,120,0.020719947210725613,4.4585488574937715,3.763057056184857,4.147614609083565,4.170705560849448,120,0.17852231583953995,blood_cd34,0.9961564089367979,0.944093577119743,0.9686556859853045,0.9688928406139989,120,0.015162948598220002
0.5,0.14,25,0.34754699624911084,0.33229993152363135,0.3392367565191828,0.3396877364045758,120,0.003754844428443063,1.5048221009005325,1.4060645572433588,1.4535282823424396,1.4556128195448679,120,0.02723333355868735,4.450284960513672,3.8165399770419723,4.140675045149724,4.1290637126252,120,0.1768960114115249,blood_cd34,0.9893607783059389,0.9360972864077052,0.9636644477332879,0.9632807611466747,120,0.014136938099514136
0.5,0.17000000000000004,25,0.3466514250790903,0.3341671540936139,0.34012110495563513,0.34004833010958324,120,0.0034683777137026273,1.507018057650659,1.4113848402977172,1.4616410052503048,1.461920061910328,120,0.025946896643992266,4.493378420364637,3.860828080335831,4.141216521359835,4.122073745532926,120,0.17729095059162867,blood_cd34,0.9880168693914243,0.932113793450859,0.9636071826870539,0.9631941033846978,120,0.014126491835153797
0.5,0.2,25,0.34573330246595746,0.335748790188347,0.34029357254790765,0.3402074757805418,120,0.0027319094170780885,1.4997862273608316,1.4211111739399391,1.4641862470991478,1.463188278038979,120,0.022798932626215237,4.540380524435131,3.831905856631532,4.14069353738533,4.123330249569316,120,0.19148612905106774,blood_cd34,0.9898204549818839,0.9292293622702229,0.9613818778114546,0.9612263787283832,120,0.015239160149571796
0.7142857142857143,0.185,25,0.34588610762811445,0.3314543416395162,0.33934819063339056,0.3398793213937869,120,0.0037094905186523725,1.7000294114329066,1.5793241038460528,1.6347548258980973,1.6378614544355858,120,0.029376675126303733,5.131053652427297,4.32591072281256,4.6696148578005765,4.6271550348891965,120,0.2166420591676968,blood_cd34,0.9795244250750833,0.9283457997465395,0.9536512721109225,0.9526978876646731,120,0.013787081016565924
0.7142857142857143,0.2,25,0.3470660192855044,0.3341875154243502,0.3402380806438921,0.33998883753309767,120,0.0034708190258570517,1.689863288161427,1.5738957652443282,1.6398136308691307,1.6427667891241033,120,0.028637690367917235,4.992301649427313,4.323413296181381,4.619259204709939,4.595405300620588,120,0.19665805763412283,blood_cd34,0.9846139452614397,0.915649192559932,0.9525586053025243,0.9528605143645232,120,0.017105593911442188
0.9285714285714286,0.05,25,0.34690851671794243,0.3334240307782973,0.34011297180079997,0.34000554564156715,120,0.0033163887063737693,1.827768310249176,1.6831239038627945,1.7637061053571779,1.7652498272410648,120,0.03213337760227243,5.573248949131542,4.816219105923248,5.200981214779032,5.19711218530054,120,0.20021835600893134,blood_cd34,0.9747162120043882,0.9194411793007133,0.9484593720695578,0.9484358657821457,120,0.014092530880851106
0.9285714285714286,0.08000000000000002,25,0.3468805464734938,0.33269456147981685,0.33959560008224055,0.3392418980404688,120,0.003799497162575416,1.8319283842617855,1.7200097386808229,1.7695061487921393,1.7661012816120683,120,0.03051212484775446,5.756375242054813,4.814188531403443,5.194459839073756,5.167578328536165,120,0.25877144244273875,blood_cd34,0.9808983293061595,0.9245337887602504,0.9500521211695385,0.9489269716868918,120,0.01489841783949873
