finite_fraction,half_life_ci_high,half_life_ci_low,half_life_mean,half_life_std,mark,r2_mean,tissue
0.9978070175438597,507.6524330140994,100.97986529691633,214.47256678892342,710.9128547747359,off,0.5327710602279402,blood_cd34
1.0,160.69245358122322,66.99935651696376,99.59011551966437,24.985216417083507,on,0.7786437022996123,blood_cd34
0.9994152046783625,302.92988197096423,74.00884613911548,145.22931269556716,862.4987499150353,off,0.5881837935128266,gut_lgr5
1.0,102.62172658397974,46.95618232010301,67.19311976709957,14.379244568593329,on,0.827351963714354,gut_lgr5
0.9991228070175439,483.1632345398467,110.25174155241615,214.00779201361445,263.7929216291416,off,0.5669045388650267,skin_stem
1.0,185.20815489755103,76.95146360807703,115.13454962491748,28.91410408754429,on,0.7753483750976301,skin_stem
