amplification,cyclin_throttle,donor_age,leakage_ci_high,leakage_ci_low,leakage_mean,leakage_median,leakage_n,leakage_std,mutation_reduction_ci_high,mutation_reduction_ci_low,mutation_reduction_mean,mutation_reduction_median,mutation_reduction_n,mutation_reduction_std,sphase_fold_ci_high,sphase_fold_ci_low,sphase_fold_mean,sphase_fold_median,sphase_fold_n,sphase_fold_std,tissue,viability_ci_high,viability_ci_low,viability_mean,viability_median,viability_n,viability_std
1.3571428571428572,0.14,25,0.34763217371432625,0.3334830383552059,0.3403386627905612,0.3401864226915917,120,0.0035575277781389916,2.1452325135631973,2.0196805088003877,2.0893084858808466,2.092282553138813,120,0.03446886891135679,25262.993529205472,6.331530192604464,1116.3841629009296,7.126093755335614,120,5373.106230726046,blood_cd34,0.9452397717128285,0.886882330506713,0.9167672804932491,0.9176479325768965,120,0.015643515482835435
1.3571428571428572,0.15500000000000003,25,0.3465846234712165,0.3348600498654894,0.34060915446862805,0.34097208898235465,120,0.0033436902994201452,2.160498724635471,2.010160388867732,2.0864408206692664,2.0886683972284628,120,0.03725556792139316,22789.493265929905,6.435712387707552,896.5783084758649,6.924908037963627,120,4832.521254833858,blood_cd34,0.9447054757778783,0.8872207394509933,0.916119447634681,0.9157743022578209,120,0.01530189502290824
1.3571428571428572,0.17000000000000004,25,0.3453467751293367,0.33416193128016747,0.3398087626835569,0.3399722754700122,120,0.0031714534065910996,2.160763084871797,2.0090914729048155,2.087203393681341,2.089530609194205,120,0.04070761069259369,25789.462355531534,6.441704575173756,1523.8252025206816,7.110429452583775,120,6128.979008261571,blood_cd34,0.9441991266495915,0.8845682996139667,0.9128935427018213,0.9130590070382516,120,0.0162496408784012
1.3571428571428572,0.18500000000000005,25,0.3477126018251233,0.3341679508431834,0.3409674191996506,0.3410145286595815,120,0.003497793044991957,2.1665426397759955,2.0317183516483364,2.0969466583809813,2.096847998878338,120,0.03633994063052439,9.265853791865224,6.204873263271793,402.93438302923215,6.890765926787063,120,3054.580101000567,blood_cd34,0.9438974606066045,0.8729899885748247,0.9111025438876353,0.9111545526100431,120,0.016626924556282154
1.3571428571428572,0.2,25,0.3463224838131317,0.3342100597886289,0.34014198771013554,0.3400523476930855,120,0.003522775815513246,2.1803645551913386,2.030851145371403,2.105309221640459,2.103483935367824,120,0.038164838360302614,614.8645150841178,6.206333791583126,616.2382310391008,7.0300691713745715,120,3820.359196755131,blood_cd34,0.932673265743136,0.8851812356784476,0.9120867425021291,0.9109217607638621,120,0.013271936995813229
1.5714285714285714,0.06500000000000002,25,0.3466805080246777,0.33372221212259184,0.3403097416382758,0.34034680372219767,120,0.0032276092706854825,2.2710612484298527,2.1116385222599896,2.1899336329690606,2.1888570404821657,120,0.042234579820541886,26504.86781029899,6.8465734682349915,1609.7631906890456,7.566877829850775,120,6510.0184636949225,blood_cd34,0.9367700445412942,0.8735431643604011,0.9076919057362005,0.9091518324299838,120,0.015966633319941883
1.5714285714285714,0.08000000000000002,25,0.34675458305077267,0.33306094998525904,0.33950555913343716,0.3394900114049004,120,0.003618763297135553,2.2630682805707942,2.123820261757805,2.194643825342527,2.1943739907844826,120,0.03981998579814447,628.1965412729331,6.769511617476183,660.2824383668999,7.641039455759853,120,4102.260069294482,blood_cd34,0.9297762707816268,0.8723884596097734,0.901270852001436,0.9012119728936767,120,0.014310151916605762
1.5714285714285714,0.09500000000000001,25,0.34616427628232765,0.33338747492057286,0.34005780394655943,0.3402405429100484,120,0.003241764119895091,2.2938102683526846,2.110845784352664,2.199467829891921,2.1989983648160516,120,0.04499991320002126,25402.39966497662,6.844018580773297,1120.581403248682,7.610010110778916,120,6345.214063641073,blood_cd34,0.9355682630824359,0.8691664616038529,0.8997216319693617,0.8987618175558347,120,0.015727680206396446
1.5714285714285714,0.11000000000000001,25,0.34508138562395946,0.33268356561234497,0.339547671154527,0.33979841232285435,120,0.003359750488301324,2.2731892965372142,2.112894095702887,2.2034984663298878,2.205833003615899,120,0.044184950849836396,10.92046554010685,6.8793172496034565,456.5242914698144,7.634308538782724,120,3461.857785399839,blood_cd34,0.9376598203473954,0.8677190607276419,0.9032155700492462,0.90421995375002,120,0.01761153410724709
1.5714285714285714,0.12500000000000003,25,0.3452974124938225,0.33425649459419776,0.34023359169073947,0.3399476360558421,120,0.0031520498956166213,2.2934293238210652,2.10739101488356,2.2107925919428246,2.213063556192316,120,0.04728136870036306,26291.525150526733,6.893293146735259,1145.4794812226646,7.560303239406116,120,5487.154851969762,blood_cd34,0.937261553335614,0.8728549536572805,0.9017347775793105,0.9013822907862666,120,0.014705240170299694
1.5714285714285714,0.14,25,0.3464119333724574,0.3333485061894951,0.3401042176158332,0.3402257864077408,120,0.003382081767703477,2.2992073692567025,2.131612452519502,2.2121800810730736,2.208173281131017,120,0.04427316187447832,29486.910243741404,6.919588356636654,1238.3170355925824,7.612338620865286,120,5927.40047173658,blood_cd34,0.9315730611835061,0.870544752733255,0.8985161901300598,0.8991238788621703,120,0.015834966855219755
1.5714285714285714,0.15500000000000003,25,0.34615924017200267,0.3342768493813315,0.34009297897319085,0.3402360256612159,120,0.003204792018740215,2.2878208106046443,2.1236432684158233,2.2107911105762357,2.2134747491529483,120,0.04115644982236265,27253.809664756307,6.821904843692337,1196.1468624861366,7.584440002769819,120,5754.566134866525,blood_cd34,0.9263039771202007,0.8699121047977508,0.8987241671815132,0.8982514670243817,120,0.01594714846668577
1.5714285714285714,0.17000000000000004,25,0.34563166315298505,0.3339874753196223,0.3398657145542145,0.34015698924405735,120,0.0031501338623019727,2.297468206966651,2.1262088777613344,2.213306952928058,2.215390482397921,120,0.04558598309347416,23632.454575231142,6.743131939467941,868.1486130523865,7.543638797975378,120,4664.393028349683,blood_cd34,0.9281554173585883,0.8704861241009141,0.8979006451905878,0.8970583767527132,120,0.014231362307387828
1.5714285714285714,0.18500000000000005,25,0.3461504787236758,0.3337668949644537,0.34034466770242877,0.3406354307281899,120,0.003381545799852844,2.304655278675359,2.1468445191110734,2.2305943514078965,2.23126673229787,120,0.04032455859769586,10.407138135306047,6.8512360934070475,444.17686141863646,7.514824357160299,120,3367.804323978837,blood_cd34,0.9219316669712465,0.8615722813758682,0.8953469351463335,0.8966565203409459,120,0.015953780061785477
1.5714285714285714,0.2,25,0.3451712401760977,0.333876661762719,0.3398347536800072,0.3394785948013844,120,0.0030588777805482,2.3098266559311544,2.1557907711517186,2.2297574877676323,2.231644324266601,120,0.04345104353673476,27059.7046532785,6.849403163412546,1421.8624150456392,7.5740751876149774,120,6219.150777806518,blood_cd34,0.9212780429027462,0.8640523059676241,0.8929415899652605,0.891005446555353,120,0.015777958859748024
1.7857142857142856,0.05,25,0.3460008155807431,0.3336723078143156,0.3393530734846409,0.3393801532536139,120,0.003165030319436828,2.378975163218417,2.2050158500736075,2.2911848920600404,2.2949581366552056,120,0.04508881618364182,28282.6940340925,7.370013312461772,1007.8506101283986,8.218191998652696,120,5411.782334619363,blood_cd34,0.9164860406459983,0.8585372755447667,0.8876706797261671,0.8881742778236617,120,0.014280233792787892
1.7857142857142856,0.08000000000000002,25,0.3466304087027604,0.3341285619037099,0.3402090194417101,0.3398477164978245,120,0.0031879085104595133,2.3923661403261822,2.211201996150517,2.3057348976611336,2.3071526621162546,120,0.04637276513406808,27364.826247862893,7.287152257458661,1252.8989721915711,8.095075818540058,120,6028.492817806939,blood_cd34,0.9101634790577746,0.8595487037097505,0.8844012775190263,0.8843585896380288,120,0.014927189287553018
1.7857142857142856,0.11000000000000001,25,0.3468126216559327,0.3333472859476444,0.33967176663720194,0.33934538800233605,120,0.0032953686695284977,2.397990967700426,2.2294305880000214,2.317152026064278,2.3190903296578633,120,0.045508427649200475,29703.760969115432,7.382010798711314,1978.2408844356573,8.301492838055108,120,7424.33544037202,blood_cd34,0.9153152603374796,0.8555169016057386,0.883573978680242,0.8831210619092407,120,0.014559769363125736
1.7857142857142856,0.14,25,0.3457965918507045,0.33415509942306876,0.3399505003862978,0.3396667214959897,120,0.0034781356595347166,2.4128723273040906,2.218443416807227,2.3183728185545487,2.3182379003049904,120,0.04832033914492015,837.102472360702,7.355508752854528,846.1166806283017,8.17678760388598,120,5254.416411550296,blood_cd34,0.905727153097636,0.8487509925626009,0.8801727822350923,0.8806085213741783,120,0.015496445226367415
1.7857142857142856,0.17000000000000004,25,0.346176786398311,0.334313119123614,0.3397570485447535,0.3397824096351941,120,0.0031280831576797298,2.4009666681881368,2.2503281815734963,2.326999970924454,2.3275673402789168,120,0.039738765110914495,29686.043042723468,7.325102838755745,1782.5322753078678,8.116866199347026,120,7168.343111693691,blood_cd34,0.9059918425816397,0.8510134848133922,0.87539050134498,0.875734425767517,120,0.013560472827562474
1.7857142857142856,0.2,25,0.347006860006747,0.33435328827005595,0.3396851766744803,0.3393362769108746,120,0.003200581609135653,2.4142297711102887,2.265474000110415,2.336166353449589,2.333607067598117,120,0.04101182464399789,29481.045067413295,7.488064470466549,1288.5325739233983,8.186683192046631,120,6176.491461881432,blood_cd34,0.9005466139621744,0.8446795043978629,0.871664130588035,0.8726614935905579,120,0.016016163197552332
2.2142857142857144,0.05,25,0.34552610598492,0.3328384606358176,0.33997802416403444,0.3402180117903623,120,0.003407846092238718,2.5531913606177574,2.356985444243563,2.4541699379585933,2.451895153346822,120,0.04870666113657682,34869.37664857571,8.485675208293966,1236.3236513697038,9.259018372712575,120,6641.082864964512,blood_cd34,0.8690377165528351,0.8120846714588809,0.8401908746341663,0.8386450209054073,120,0.015604529609200526
2.2142857142857144,0.08000000000000002,25,0.34591400137627487,0.3338611642784947,0.33990588912137487,0.33993868378117775,120,0.0032628088652055715,2.560154110695995,2.366678502667696,2.462519888676501,2.468959743087823,120,0.04938050794597758,765.2761815232031,8.429961282896175,864.7050463178476,9.369564390833386,120,5409.075909998469,blood_cd34,0.8727118138066231,0.8155165825058494,0.8392349798730502,0.8371481969102624,120,0.014974313476474726
2.2142857142857144,0.11000000000000001,25,0.34638546480676935,0.3341954636988437,0.3399680803117165,0.3394895329339451,120,0.0033899736448023384,2.536259974913336,2.379004988847038,2.465959649837532,2.4651545232117167,120,0.04355489013158939,34582.177420520864,8.35394323199021,2026.20052139024,9.315114499953157,120,8165.53861650044,blood_cd34,0.8626494757294457,0.7993395264688707,0.8341268094410702,0.8360801138423518,120,0.015201025437970212
2.2142857142857144,0.14,25,0.3473615487691177,0.3351160991291019,0.34034124127322796,0.34044049968472934,120,0.003057154369053221,2.56755422065602,2.386606292658305,2.479413554568375,2.477308056621524,120,0.04867934669840667,36214.66292430411,8.305288061604111,1565.044679428581,9.425579984205052,120,7505.007193745552,blood_cd34,0.8624440374448108,0.7994645133652423,0.8299492581534333,0.8296478687686484,120,0.016807625212773878
2.2142857142857144,0.17000000000000004,25,0.34574426101682865,0.3335339148329329,0.33990788746448003,0.3402978534392821,120,0.003167420416827596,2.580823437492038,2.3810910880428304,2.4761656062324096,2.4755920525228694,120,0.0516763188679949,10.648015006126498,8.299763482718285,640.5024749426595,9.317389214198423,120,4878.110271452026,blood_cd34,0.8570102476525175,0.7971354943852457,0.8296638182146394,0.8277517586799399,120,0.014746098498747624
2.2142857142857144,0.2,25,0.34510601908276484,0.33353902501708543,0.3398807521010538,0.3399677851681888,120,0.0031304704206009362,2.576638367386576,2.4066028733305833,2.489754972941091,2.4937635074435525,120,0.049666835174006975,31897.566689758292,8.40686831037187,1808.0108104636417,9.461020659780466,120,9305.436261579667,blood_cd34,0.848986717598564,0.7922446190242732,0.8228451074537908,0.8239944766960889,120,0.015882924672019943
2.642857142857143,0.05,25,0.34590504773117287,0.3340778596058341,0.33975683221622194,0.33975023448725394,120,0.003247652401761511,2.6244931504742213,2.431792800686548,2.5387559587226276,2.541344229574139,120,0.04806769503323439,41797.18556144746,9.499999174793064,3063.8899395359263,10.598195290635605,120,10818.71144622093,blood_cd34,0.8241719533238506,0.7589129245658901,0.7853889533267241,0.7833869582929778,120,0.016470047340977782
2.642857142857143,0.08000000000000002,25,0.34685715248935123,0.3324111566119736,0.34018050891825324,0.34041036335944963,120,0.0036076263356301396,2.652774699579206,2.4624395484688923,2.545691192022025,2.5408225992175177,120,0.049910582804119766,39841.993265401376,9.438070993458139,2911.3689792649843,10.603186627033175,120,10282.121311756053,blood_cd34,0.8087060753596215,0.7576758403337647,0.78020449126911,0.7798488910279229,120,0.01382736579450361
2.642857142857143,0.11000000000000001,25,0.34630156945450047,0.3337385782189991,0.33962663096078705,0.339723266485143,120,0.0033637091721244712,2.632547156863675,2.4531972710990444,2.5454366143457965,2.549720582251653,120,0.05071035456948106,13.824247485916047,9.155993820415752,711.7474867878954,10.484858362130865,120,5410.599296882092,blood_cd34,0.7998161754284738,0.7527612232025168,0.7752006466937449,0.7761104745220753,120,0.013877694693828128
2.642857142857143,0.14,25,0.3454861487509415,0.33357381032354916,0.3396715133842832,0.34008418958123027,120,0.003267764284738923,2.6413034765911796,2.449614879025442,2.5464027263697346,2.548844532315088,120,0.04769136140294066,42479.97159354912,9.583378498253113,2439.1861683172333,10.522249707954568,120,9833.09378176312,blood_cd34,0.8028434901365599,0.7460898388009511,0.7734526926960508,0.7736286721849079,120,0.015601472144372073
2.642857142857143,0.17000000000000004,25,0.34658892058272434,0.3336014528870036,0.340323582962705,0.34013723890333936,120,0.0035105768257813635,2.6695765687108146,2.4569972789627657,2.5608450021151445,2.5649504077268257,120,0.04923186161090122,36682.23589942291,9.43871199352394,2154.363518108288,10.587264658186237,120,9841.570968278365,blood_cd34,0.798163626302678,0.737256437509066,0.7683089747896535,0.7679093391156226,120,0.01533273413131004
2.642857142857143,0.2,25,0.345422744906727,0.33387419609686214,0.33964481279909575,0.3398609416072242,120,0.003250272403074341,2.6514388525724457,2.4732229978930538,2.555903674324452,2.554353697148763,120,0.046578018822680874,34125.74764416404,9.63524608883076,1555.092821977176,10.583213734204072,120,7477.961891460384,blood_cd34,0.7979251539763326,0.7367689314407582,0.767109136077958,0.7677288331078203,120,0.016660202638365533
3.071428571428571,0.05,25,0.3455321466045655,0.33207657286838665,0.33993647508275565,0.3398870255228217,120,0.0033395875636539054,2.622643446156818,2.4600425323025354,2.5407048607800884,2.5435908297403746,120,0.04323628800311863,937.3257263396106,10.55113586475419,1017.7887888681003,11.625166470430687,120,6364.09845485482,blood_cd34,0.7476109369111841,0.6868573917972675,0.7171347229497521,0.7182063097140805,120,0.015215428741784498
